Time	#DestinationIp	Send Tcp throughput	Number of Lost Pkts	Number of Tx Pkts
2.26		1.0.0.2		0			0			152
2.26		7.0.0.2		0			0			152
2.265		1.0.0.2		0			0			153
2.265		7.0.0.2		0			0			153
2.27		1.0.0.2		0			0			153
2.27		7.0.0.2		0			0			153
2.275		1.0.0.2		0			0			154
2.275		7.0.0.2		0			0			154
2.28		1.0.0.2		0			0			154
2.28		7.0.0.2		0			0			154
2.285		1.0.0.2		0			0			155
2.285		7.0.0.2		0			0			155
2.29		1.0.0.2		0			0			155
2.29		7.0.0.2		0			0			155
2.295		1.0.0.2		0			0			156
2.295		7.0.0.2		0			0			156
2.3		1.0.0.2		0			0			156
2.3		7.0.0.2		0			0			156
2.305		1.0.0.2		0			0			157
2.305		7.0.0.2		0			0			157
2.31		1.0.0.2		0			0			157
2.31		7.0.0.2		0			0			157
2.315		1.0.0.2		0			0			158
2.315		7.0.0.2		0			0			158
2.32		1.0.0.2		0			0			158
2.32		7.0.0.2		0			0			158
2.325		1.0.0.2		0			0			159
2.325		7.0.0.2		0			0			159
2.33		1.0.0.2		0			0			159
2.33		7.0.0.2		0			0			159
2.335		1.0.0.2		0			0			160
2.335		7.0.0.2		0			0			160
2.34		1.0.0.2		0			0			160
2.34		7.0.0.2		0			0			160
2.345		1.0.0.2		0			0			161
2.345		7.0.0.2		0			0			161
2.35		1.0.0.2		0			0			161
2.35		7.0.0.2		0			0			161
2.355		1.0.0.2		0			0			162
2.355		7.0.0.2		0			0			162
2.36		1.0.0.2		0			0			162
2.36		7.0.0.2		0			0			162
2.365		1.0.0.2		0			0			163
2.365		7.0.0.2		0			0			163
2.37		1.0.0.2		0			0			163
2.37		7.0.0.2		0			0			163
2.375		1.0.0.2		0			0			164
2.375		7.0.0.2		0			0			164
2.38		1.0.0.2		0			0			164
2.38		7.0.0.2		0			0			164
2.385		1.0.0.2		0			0			165
2.385		7.0.0.2		0			0			165
2.39		1.0.0.2		0			0			165
2.39		7.0.0.2		0			0			165
2.395		1.0.0.2		0			0			166
2.395		7.0.0.2		0			0			166
2.4		1.0.0.2		0			0			166
2.4		7.0.0.2		0			0			166
2.405		1.0.0.2		0			0			167
2.405		7.0.0.2		0			0			167
2.41		1.0.0.2		0			0			167
2.41		7.0.0.2		0			0			167
2.415		1.0.0.2		0			0			168
2.415		7.0.0.2		0			0			168
2.42		1.0.0.2		0			0			168
2.42		7.0.0.2		0			0			168
2.425		1.0.0.2		0			0			169
2.425		7.0.0.2		0			0			169
2.43		1.0.0.2		0			0			169
2.43		7.0.0.2		0			0			169
2.435		1.0.0.2		0			0			170
2.435		7.0.0.2		0			0			170
2.44		1.0.0.2		0			0			170
2.44		7.0.0.2		0			0			170
2.445		1.0.0.2		0			0			171
2.445		7.0.0.2		0			0			171
2.45		1.0.0.2		0			0			171
2.45		7.0.0.2		0			0			171
2.455		1.0.0.2		0			0			172
2.455		7.0.0.2		0			0			172
2.46		1.0.0.2		0			0			172
2.46		7.0.0.2		0			0			172
2.465		1.0.0.2		0			0			173
2.465		7.0.0.2		0			0			173
2.47		1.0.0.2		0			0			173
2.47		7.0.0.2		0			0			173
2.475		1.0.0.2		0			0			174
2.475		7.0.0.2		0			0			174
2.48		1.0.0.2		0			0			174
2.48		7.0.0.2		0			0			174
2.485		1.0.0.2		0			0			175
2.485		7.0.0.2		0			0			175
2.49		1.0.0.2		0			0			175
2.49		7.0.0.2		0			0			175
2.495		1.0.0.2		0			0			176
2.495		7.0.0.2		0			0			176
2.5		1.0.0.2		0			0			176
2.5		7.0.0.2		0			0			176
2.505		1.0.0.2		0			0			177
2.505		7.0.0.2		0			0			177
2.51		1.0.0.2		0			0			177
2.51		7.0.0.2		0			0			177
2.515		1.0.0.2		0			0			178
2.515		7.0.0.2		0			0			178
